ts,username,platform,ms_played,conn_country,track,artist,master_metadata_album_album_name,spotify_track_uri,shuffle,skipped,offline,offline_timestamp,incognito_mode,year,genre,danceability,energy,valence,tempo,acousticness
2014-05-22 16:15:26+00:00,1129466889,"iOS 7.1 (iPhone6,2)",8266,DE,hindsight - original mix,audien,Hindsight,spotify:track:1yJibnzyjGLqIkHvXsogBD,False,True,False,0.0,False,2014,edm,,,,,
2014-05-22 16:16:03+00:00,1129466889,"iOS 7.1 (iPhone6,2)",46037,DE,blink again - radio edit,john dahlbäck,Blink Again,spotify:track:1L6ZjM6aj7pGGjgHVSdSPd,False,True,False,0.0,False,2014,progressive house,,,,,
2014-05-22 16:21:20+00:00,1129466889,"iOS 7.1 (iPhone6,2)",317463,DE,delight,dimension,Delight / Death Row,spotify:track:31D2xV8ShXIL06O3x8LPz2,False,False,False,0.0,False,2014,drum and bass,,,,,
2014-05-22 16:25:03+00:00,1129466889,"iOS 7.1 (iPhone6,2)",221625,DE,ghost assassin - original mix,maduk,Ghost Assassin EP,spotify:track:3VPBqHUd17ZvEgabW9ZOUU,True,False,False,0.0,False,2014,drum and bass,,,,,
2014-05-22 16:30:19+00:00,1129466889,"iOS 7.1 (iPhone6,2)",315705,DE,letting go (feat. amelia rose),rameses b,Letting Go (feat. Amelia Rose),spotify:track:1ohELWVOOnAU2kP0va56mu,True,False,False,0.0,False,2014,chillstep,,,,,
2014-05-22 16:35:54+00:00,1129466889,"iOS 7.1 (iPhone6,2)",334628,DE,lost,hybrid minds,Hybrid Minds,spotify:track:1W2bpF6yRNKvLFqGlhkWeQ,True,False,False,0.0,False,2014,liquid funk,,,,,
2014-05-22 16:39:29+00:00,1129466889,"iOS 7.1 (iPhone6,2)",214186,DE,strobe - radio edit,deadmau5,Strobe,spotify:track:6c9EGVj5CaOeoKd9ecMW1U,True,False,False,0.0,False,2014,edm,,,,,
2014-05-22 16:43:25+00:00,1129466889,"iOS 7.1 (iPhone6,2)",235964,DE,in the shadows... looking for a light,jacoo,In the shadows... looking for a light,spotify:track:7DgxAAZnN75vQ6VsbVj26q,True,False,False,0.0,False,2014,chillstep,,,,,
2014-05-22 16:47:31+00:00,1129466889,"iOS 7.1 (iPhone6,2)",245068,DE,threats,blue sky black death,The Indie Rock Essentials,spotify:track:2OLZDYkvtp1dSu6wTkNEsd,True,False,False,0.0,False,2014,downtempo,,,,,
2014-05-23 03:11:33+00:00,1129466889,"iOS 7.1 (iPhone6,2)",142895,DE,until we bleed (feat. lykke li),kleerup,Longing for Lullabies (feat. Titiyo),spotify:track:4R9tl76Nf4xr8GMhcpaNDm,True,True,False,0.0,False,2014,chillstep,0.642,0.756,0.525,120.016,0.305
2014-05-23 03:20:21+00:00,1129466889,"iOS 7.1 (iPhone6,2)",221906,DE,maria (i like it loud) - radio edit,scooter,Five Essentials,spotify:track:7tPASlPpOKczP1J8Iti9Ev,True,False,False,0.0,False,2014,happy hardcore,,,,,
2014-05-23 03:25:25+00:00,1129466889,"iOS 7.1 (iPhone6,2)",106254,DE,i hate everything about you,three days grace,Three Days Grace,spotify:track:6rUp7v3l8yC4TKxAAR5Bmx,True,True,False,0.0,False,2014,post-grunge,,,,,
2014-05-23 03:32:17+00:00,1129466889,"iOS 7.1 (iPhone6,2)",176453,DE,all i ever wanted - radio edit,basshunter,All I Ever Wanted,spotify:track:3uoqlATyV5IWOhy0LBF7k1,True,False,False,0.0,False,2014,eurodance,,,,,
2014-05-23 03:35:15+00:00,1129466889,"iOS 7.1 (iPhone6,2)",14582,DE,cobrastyle,teddybears,Fresh,spotify:track:45sdD9GjryujVOcRJ4YQRQ,True,True,False,0.0,False,2014,electronic rock,,,,,
2014-05-23 03:35:16+00:00,1129466889,"iOS 7.1 (iPhone6,2)",11192,DE,song 2,blur,Blur: The Best Of,spotify:track:3GfOAdcoc3X5GPiiXmpBjK,True,True,False,0.0,False,2014,britpop,,,,,
2014-05-23 03:35:20+00:00,1129466889,"iOS 7.1 (iPhone6,2)",11284,DE,big city life,mattafix,Signs Of A Struggle,spotify:track:4stm6lf1vQBSl7Eq4Npzr0,True,True,False,0.0,False,2014,drum and bass,,,,,
2014-05-23 03:35:26+00:00,1129466889,"iOS 7.1 (iPhone6,2)",11563,DE,willst du,alligatoah,Triebwerke,spotify:track:5pqF0qKSQCEq5mt5CFEXoq,True,True,False,0.0,False,2014,german pop,,,,,
2014-05-23 03:35:27+00:00,1129466889,"iOS 7.1 (iPhone6,2)",11284,DE,dark horse,katy perry,PRISM,spotify:track:4kgsK0fftHtg9gZOzkU5T2,True,True,False,0.0,False,2014,pop,,,,,
2014-05-23 03:35:28+00:00,1129466889,"iOS 7.1 (iPhone6,2)",11702,DE,protect your ears - extended mix,dj dean,Protect your ears,spotify:track:4qlrFnra8wHoorAh0eVdfe,True,True,False,0.0,False,2014,trance,,,,,
2014-05-23 12:38:02+00:00,1129466889,"iOS 7.1 (iPhone6,2)",165173,DE,under the knife,rise against,The Sufferer & The Witness,spotify:track:7l5z73k101hoX8oxfJR9Ha,True,False,False,0.0,False,2014,punk,,,,,
2014-05-23 12:41:42+00:00,1129466889,"iOS 7.1 (iPhone6,2)",220293,DE,waves,dj satomi,Greatest hits,spotify:track:1WLVCxHYQrYyedcCAYPINq,True,False,False,0.0,False,2014,nightcore,,,,,
2014-05-23 12:41:46+00:00,1129466889,"iOS 7.1 (iPhone6,2)",13281,DE,the kids aren't alright,the offspring,Americana,spotify:track:4sQJXbtxwoKHG7PwMRJ0Ig,True,True,False,0.0,False,2014,punk,,,,,
2014-05-23 12:41:48+00:00,1129466889,"iOS 7.1 (iPhone6,2)",11284,DE,dark horse,katy perry,PRISM,spotify:track:4kgsK0fftHtg9gZOzkU5T2,True,True,False,0.0,False,2014,pop,,,,,
2014-05-23 12:45:30+00:00,1129466889,"iOS 7.1 (iPhone6,2)",222199,DE,let's go (feat. twista & lil' jon),trick daddy,Thug Matrimony: Married to the Streets,spotify:track:1fLibtVj3MrNTwRZq5yUOs,True,False,False,0.0,False,2014,southern hip hop,,,,,
2014-05-23 12:49:54+00:00,1129466889,"iOS 7.1 (iPhone6,2)",264066,DE,moment of clarity,jay-z,The Black Album,spotify:track:6bUlshRLW7M36cAXRhWUzV,True,False,False,0.0,False,2014,hip hop,,,,,
2014-05-23 12:53:06+00:00,1129466889,"iOS 7.1 (iPhone6,2)",191249,DE,raise your hands - radio edit,ummet ozcan,Raise Your Hands,spotify:track:2SI3K6Q7h8dMzJrNGSzoy9,True,False,False,0.0,False,2014,big room,,,,,
2014-05-23 17:31:34+00:00,1129466889,"iOS 7.1 (iPhone6,2)",30789,DE,black and yellow,wiz khalifa,Rolling Papers,spotify:track:5A6OHHy73AR5tLxgTc98zz,False,True,False,0.0,False,2014,rap,,,,,
2014-05-23 17:35:18+00:00,1129466889,"iOS 7.1 (iPhone6,2)",53357,DE,africana - plastik funk remix,chris montana,Progressive City Grooves - Destination Miami,spotify:track:0fIlR99wto2jwpV1hUkgbR,False,True,False,0.0,False,2014,latin house,,,,,
2014-05-23 17:35:23+00:00,1129466889,"iOS 7.1 (iPhone6,2)",14645,DE,u,gareth emery,U,spotify:track:7jX4E7JPe9CqLexMobIWNY,False,True,False,0.0,False,2014,trance,,,,,
2014-05-23 17:35:49+00:00,1129466889,"iOS 7.1 (iPhone6,2)",25050,DE,more (blasterjaxx remix),laidback luke,More (Remixes),spotify:track:5El7gaStnnjFyaGKCoYLDV,False,True,False,0.0,False,2014,big room,,,,,
2014-05-23 17:37:20+00:00,1129466889,"iOS 7.1 (iPhone6,2)",100377,DE,watch out for this - dimitri vegas & like mike tomorrowland remix,major lazer,Watch Out For This (Bumaye),spotify:track:27mM1wcWjPIbNOCWOL7mTJ,False,True,False,0.0,False,2014,moombahton,,,,,
2014-05-23 17:37:37+00:00,1129466889,"iOS 7.1 (iPhone6,2)",25513,DE,rise,skillet,Rise,spotify:track:1W0YS64vF9qgMVLuN76aqg,False,True,False,0.0,False,2014,christian rock,,,,,
2014-05-23 17:37:51+00:00,1129466889,"iOS 7.1 (iPhone6,2)",23448,DE,raise your hands - radio edit,ummet ozcan,Raise Your Hands,spotify:track:2SI3K6Q7h8dMzJrNGSzoy9,False,True,False,0.0,False,2014,big room,,,,,
2014-05-23 17:37:54+00:00,1129466889,"iOS 7.1 (iPhone6,2)",12910,DE,let's go (feat. twista & lil' jon),trick daddy,Thug Matrimony: Married to the Streets,spotify:track:1fLibtVj3MrNTwRZq5yUOs,False,True,False,0.0,False,2014,southern hip hop,,,,,
2014-05-24 10:41:25+00:00,1129466889,Windows 7 (6.1.7601; x64; SP1; S),0,DE,universalgenie,kollegah,King,spotify:track:4DmlTRS4cv24okrFXLyazF,False,True,False,0.0,False,2014,german hip hop,,,,,
2014-05-24 10:41:25+00:00,1129466889,Windows 7 (6.1.7601; x64; SP1; S),78819,DE,alpha,kollegah,King,spotify:track:5Klt3gIn2XfEHpOgKOVcyt,False,True,False,0.0,False,2014,german hip hop,,,,,
2014-05-24 10:43:49+00:00,1129466889,Windows 7 (6.1.7601; x64; SP1; S),140440,DE,alpha,kollegah,King,spotify:track:5Klt3gIn2XfEHpOgKOVcyt,False,False,False,0.0,False,2014,german hip hop,,,,,
2014-05-24 10:47:23+00:00,1129466889,Windows 7 (6.1.7601; x64; SP1; S),214080,DE,click click,kollegah,King,spotify:track:3qT1SECfklX7caSlgazsyC,True,False,False,0.0,False,2014,german hip hop,,,,,
2014-05-24 10:51:05+00:00,1129466889,Windows 7 (6.1.7601; x64; SP1; S),194653,DE,karate,kollegah,King,spotify:track:4huK7SUKWyUfDHbzfTF8XA,True,False,False,0.0,False,2014,german hip hop,,,,,
2014-05-24 10:53:48+00:00,1129466889,Windows 7 (6.1.7601; x64; SP1; S),162346,DE,du bist boss,kollegah,King,spotify:track:0HcEOYEh7bK1ImXetlaI7Y,True,False,False,0.0,False,2014,german hip hop,,,,,
2014-05-24 10:58:17+00:00,1129466889,Windows 7 (6.1.7601; x64; SP1; S),268840,DE,schwarzer benz,kollegah,King,spotify:track:6jRwguESafdmtzXAJqdO9A,True,False,False,0.0,False,2014,german hip hop,,,,,
2014-05-24 11:01:03+00:00,1129466889,Windows 7 (6.1.7601; x64; SP1; S),164893,DE,lamborghini kickdown,kollegah,King,spotify:track:3UMgsvwkoQZZiTy7vHTeu8,True,False,False,0.0,False,2014,german hip hop,,,,,
2014-05-24 11:04:30+00:00,1129466889,Windows 7 (6.1.7601; x64; SP1; S),207080,DE,flightmode,kollegah,King,spotify:track:3XoKbZyOMqRwpGHp070wGb,True,False,False,0.0,False,2014,german hip hop,,,,,
2014-05-24 11:08:17+00:00,1129466889,Windows 7 (6.1.7601; x64; SP1; S),227066,DE,rolex daytona,kollegah,King,spotify:track:5LZtIrZgHGVinMxyYZeEBI,True,False,False,0.0,False,2014,german hip hop,,,,,
2014-05-24 11:18:04+00:00,1129466889,Windows 7 (6.1.7601; x64; SP1; S),353618,DE,omega,kollegah,King,spotify:track:1DN6p1kdP5rCFloy3pEN5K,True,True,False,0.0,False,2014,german hip hop,,,,,
2014-05-24 11:18:23+00:00,1129466889,Windows 7 (6.1.7601; x64; SP1; S),20311,DE,du bist boss,kollegah,King,spotify:track:0HcEOYEh7bK1ImXetlaI7Y,False,True,False,0.0,False,2014,german hip hop,,,,,
2014-05-24 11:21:52+00:00,1129466889,Windows 7 (6.1.7601; x64; SP1; S),8599,DE,outro,kollegah,Alphagene,spotify:track:1P8pF0MBacTHJktpHlPiws,True,True,False,0.0,False,2014,german hip hop,,,,,
2014-05-24 11:21:56+00:00,1129466889,Windows 7 (6.1.7601; x64; SP1; S),4341,DE,180 grad,kollegah,Zuhältertape Vol. 3,spotify:track:5Rx31SvPHV1ArNF1rt1cOs,False,True,False,0.0,False,2014,german hip hop,,,,,
2014-05-24 11:27:19+00:00,1129466889,Windows 7 (6.1.7601; x64; SP1; S),322866,DE,kokamusik,kollegah,Kollegah,spotify:track:1O5LFzi2PCny7UuW4fq50i,False,False,False,0.0,False,2014,german hip hop,,,,,
2014-05-24 11:28:08+00:00,1129466889,Windows 7 (6.1.7601; x64; SP1; S),8442,DE,universalgenie,kollegah,King,spotify:track:4DmlTRS4cv24okrFXLyazF,True,True,False,0.0,False,2014,german hip hop,,,,,
2014-05-24 11:28:10+00:00,1129466889,Windows 7 (6.1.7601; x64; SP1; S),2461,DE,strassenapotheker,kollegah,Kollegah,spotify:track:1aQxskEKlchsLPkJAsw8ng,False,True,False,0.0,False,2014,german hip hop,,,,,
2014-05-24 11:28:11+00:00,1129466889,Windows 7 (6.1.7601; x64; SP1; S),1857,DE,in der hood,kollegah,Kollegah,spotify:track:29VFnsPIJr525n7YmCSah4,False,True,False,0.0,False,2014,german hip hop,,,,,
2014-05-24 11:31:54+00:00,1129466889,Windows 7 (6.1.7601; x64; SP1; S),222280,DE,big boss,kollegah,Kollegah,spotify:track:0UBiJg3yldyHLvpSXzMIK1,False,False,False,0.0,False,2014,german hip hop,,,,,
2014-05-24 11:35:10+00:00,1129466889,Windows 7 (6.1.7601; x64; SP1; S),195200,DE,mondfinsternis,kollegah,Bossaura,spotify:track:6K7zwiLNFmPjB93uDhv11Y,True,False,False,0.0,False,2014,german hip hop,,,,,
2014-05-24 11:38:17+00:00,1129466889,Windows 7 (6.1.7601; x64; SP1; S),186933,DE,du weinst tränen,kollegah,Boss der Bosse,spotify:track:3b6vQv8BPraM74yd0NSkCO,True,False,False,0.0,False,2014,german hip hop,,,,,
2014-05-24 11:38:40+00:00,1129466889,Windows 7 (6.1.7601; x64; SP1; S),1532,DE,outro,kollegah,Zuhältertape Vol. 3,spotify:track:1pz2xX4nJfSh7XU5M4pfTZ,True,True,False,0.0,False,2014,german hip hop,,,,,
2014-05-24 11:38:43+00:00,1129466889,Windows 7 (6.1.7601; x64; SP1; S),3436,DE,1001 nacht,kollegah,Kollegah,spotify:track:6QEdqbDB56mPrDg5Id200Y,False,True,False,0.0,False,2014,german hip hop,,,,,
2014-05-24 11:41:37+00:00,1129466889,Windows 7 (6.1.7601; x64; SP1; S),148413,DE,"veni, vidi, vici",kollegah,Alphagene,spotify:track:39B7r95i84zbOAMYlbzMaN,False,False,False,0.0,False,2014,german hip hop,,,,,
2014-05-24 11:44:52+00:00,1129466889,Windows 7 (6.1.7601; x64; SP1; S),194106,DE,hotelsuite,kollegah,Hoodtape Vol.1 X-Mas Edition,spotify:track:2Rljt95ulvrypyu1NPB9QM,True,False,False,0.0,False,2014,german hip hop,,,,,
2014-05-24 11:55:41+00:00,1129466889,"iOS 7.1 (iPhone6,2)",236226,DE,unstable,krizz kaliko,Kickin' & Screamin',spotify:track:72FkAqQvogrelnkCMPdhVq,False,False,False,0.0,False,2014,country hip hop,,,,,
2014-05-24 11:59:19+00:00,1129466889,"iOS 7.1 (iPhone6,2)",217666,DE,black and yellow,wiz khalifa,Rolling Papers,spotify:track:5A6OHHy73AR5tLxgTc98zz,False,False,False,0.0,False,2014,rap,,,,,
2014-05-24 12:03:13+00:00,1129466889,"iOS 7.1 (iPhone6,2)",233786,DE,"f**kin' problems (feat. drake, 2 chainz & kendrick lamar)",a$ap rocky,LONG.LIVE.A$AP (Deluxe Version),spotify:track:4XoP1AkbOurU9CeZ2rMEz2,False,False,False,0.0,False,2014,rap,,,,,
2014-05-24 12:16:58+00:00,1129466889,"iOS 7.1 (iPhone6,2)",301231,DE,watch out for this - dimitri vegas & like mike tomorrowland remix,major lazer,Watch Out For This (Bumaye),spotify:track:27mM1wcWjPIbNOCWOL7mTJ,False,False,False,0.0,False,2014,moombahton,,,,,
2014-05-24 12:17:41+00:00,1129466889,"iOS 7.1 (iPhone6,2)",11981,DE,play it hard - club mix,dj dean,The Very Best of DJ Dean,spotify:track:3y9W7UNVk8uq7xulZSVi9j,False,True,False,0.0,False,2014,trance,,,,,
2014-05-24 12:21:18+00:00,1129466889,"iOS 7.1 (iPhone6,2)",217666,DE,black and yellow,wiz khalifa,Rolling Papers,spotify:track:5A6OHHy73AR5tLxgTc98zz,True,False,False,0.0,False,2014,rap,,,,,
2014-05-24 12:38:13+00:00,1129466889,Windows 7 (6.1.7601; x64; SP1; S),8973,DE,outro,kollegah,Boss der Bosse,spotify:track:2vdQ6UsYeaatkwE9S5Hafs,True,True,False,0.0,False,2014,german hip hop,,,,,
2014-05-24 16:15:42+00:00,1129466889,"iOS 7.1 (iPhone6,2)",90790,DE,welcome to the club,manian,Best Of,spotify:track:4Jtr2tHsPeysMUWWimvc1d,True,True,False,0.0,False,2014,nightcore,,,,,
2014-05-24 16:16:35+00:00,1129466889,"iOS 7.1 (iPhone6,2)",57165,DE,watch out for this - dimitri vegas & like mike tomorrowland remix,major lazer,Watch Out For This (Bumaye),spotify:track:27mM1wcWjPIbNOCWOL7mTJ,False,True,False,0.0,False,2014,moombahton,,,,,
2014-05-24 16:16:36+00:00,1129466889,"iOS 7.1 (iPhone6,2)",10448,DE,sweat - remix,snoop dogg,Sweat (Snoop Dogg Vs. David Guetta),spotify:track:0R7YVi7w41Dr9jU5vblAok,False,True,False,0.0,False,2014,g-funk,,,,,
2014-05-24 16:18:16+00:00,1129466889,"iOS 7.1 (iPhone6,2)",47972,DE,anna nass,die atzen,Die Atzen Frauenarzt & Manny Marc Präsentieren Atzen Musik Vol. 2,spotify:track:2hYHFQhgWpR5FucMM0BsHd,False,True,False,0.0,False,2014,schlagerparty,,,,,
2014-05-24 16:19:04+00:00,1129466889,"iOS 7.1 (iPhone6,2)",6733,DE,dj got us fallin' in love (feat. pitbull),usher,Oida taunz!,spotify:track:3fwONqkSb8jKO1hMfg3auK,False,True,False,0.0,False,2014,r&b,,,,,
2014-05-24 16:19:15+00:00,1129466889,"iOS 7.1 (iPhone6,2)",13324,DE,take over control - radio edit,afrojack,Take over Control,spotify:track:5x1BUS62MKVxQiRxIKtbCe,False,True,False,0.0,False,2014,edm,,,,,
2014-05-24 16:19:34+00:00,1129466889,"iOS 7.1 (iPhone6,2)",24984,DE,into the sun - gordon & doyle remix edit,sej,Into the Sun,spotify:track:0VaC9p68nFaDin9NzAokhE,False,True,False,0.0,False,2014,shibuya-kei,,,,,
2014-05-24 16:19:51+00:00,1129466889,"iOS 7.1 (iPhone6,2)",25029,DE,ten feet tall,afrojack,Ten Feet Tall,spotify:track:64eMQ7f31JSd8b9H6HUvvN,False,True,False,0.0,False,2014,edm,,,,,
2014-05-24 16:20:16+00:00,1129466889,"iOS 7.1 (iPhone6,2)",32221,DE,esther 2k13 - maurizio inzaghi remix,afrojack,Esther 2K13,spotify:track:5zsw3nAAp9snNKwJZjzohg,False,True,False,0.0,False,2014,edm,,,,,
2014-05-24 16:20:19+00:00,1129466889,"iOS 7.1 (iPhone6,2)",12399,DE,schwule mädchen,fettes brot,Demotape,spotify:track:1ukS5fjqTe7TAEMQ5uBUWC,False,True,False,0.0,False,2014,german pop,,,,,
2014-05-24 16:20:37+00:00,1129466889,"iOS 7.1 (iPhone6,2)",27771,DE,yeah!,usher,Yeah!,spotify:track:2PkeVPcL32LA96cK5ySC3c,False,True,False,0.0,False,2014,r&b,,,,,
2014-05-24 16:29:36+00:00,1129466889,"iOS 7.1 (iPhone6,2)",238327,DE,lalala girl - real booty babes short remix,paffendorf,Lalala Girl,spotify:track:3CR02rdQa3bGCthnf7D3OR,False,True,False,0.0,False,2014,eurodance,,,,,
2014-05-24 17:48:12+00:00,1129466889,"iOS 7.1 (iPhone6,2)",78947,DE,boten anna - radio edit,basshunter,Nercabbat - Svenska sommarhits,spotify:track:4q1FPrmCG92pb1BKvOTvXa,False,True,False,0.0,False,2014,eurodance,,,,,
2014-05-24 17:48:15+00:00,1129466889,"iOS 7.1 (iPhone6,2)",11981,DE,wicked body moves - radio edit,pimp! code,Wicked Body Moves / Like A Rocket,spotify:track:5ELKekKZWYOunzFUBwoiEd,False,True,False,0.0,False,2014,nightcore,,,,,
2014-05-24 17:49:20+00:00,1129466889,"iOS 7.1 (iPhone6,2)",10634,DE,welcome to the club,manian,Best Of,spotify:track:4Jtr2tHsPeysMUWWimvc1d,False,True,False,0.0,False,2014,nightcore,,,,,
2014-05-24 17:49:20+00:00,1129466889,"iOS 7.1 (iPhone6,2)",10356,DE,wicked body moves - radio edit,pimp! code,Wicked Body Moves / Like A Rocket,spotify:track:5ELKekKZWYOunzFUBwoiEd,False,True,False,0.0,False,2014,nightcore,,,,,
2014-05-24 17:49:25+00:00,1129466889,"iOS 7.1 (iPhone6,2)",10216,DE,welcome to the club,manian,Best Of,spotify:track:4Jtr2tHsPeysMUWWimvc1d,False,True,False,0.0,False,2014,nightcore,,,,,
2014-05-24 17:49:26+00:00,1129466889,"iOS 7.1 (iPhone6,2)",10495,DE,ravers in the uk - video edit,manian,Ravers In The UK,spotify:track:39HUjeV62I8kZPgwhh1KLd,False,True,False,0.0,False,2014,nightcore,,,,,
2014-05-24 17:49:28+00:00,1129466889,"iOS 7.1 (iPhone6,2)",10681,DE,moonlight shadow - original mix,groove coverage,Moonlight Shadow,spotify:track:2bd1FeFKgVACAUhcuyf9cC,False,True,False,0.0,False,2014,eurodance,,,,,
2014-05-24 17:49:30+00:00,1129466889,"iOS 7.1 (iPhone6,2)",11282,DE,moonlight shadow - original mix,groove coverage,Moonlight Shadow,spotify:track:2bd1FeFKgVACAUhcuyf9cC,False,True,False,0.0,False,2014,eurodance,,,,,
2014-05-24 17:49:31+00:00,1129466889,"iOS 7.1 (iPhone6,2)",10634,DE,god is a girl,groove coverage,God Is a Girl,spotify:track:5LArYFxcsMkArh2RFC5dyn,False,True,False,0.0,False,2014,big room,,,,,
2014-05-24 17:49:32+00:00,1129466889,"iOS 7.1 (iPhone6,2)",10448,DE,re-bottled,korsakoff,Korsakoff Pres. Pink Noise,spotify:track:6g8sqdPCuePNt2ZJe6OFNu,False,True,False,0.0,False,2014,hardcore,,,,,
2014-05-24 17:49:32+00:00,1129466889,"iOS 7.1 (iPhone6,2)",10402,DE,runaway - radio edit,groove coverage,Runaway,spotify:track:4jedJe0Ls1UIJlRuyFzzne,False,True,False,0.0,False,2014,eurodance,,,,,
2014-05-25 17:13:31+00:00,1129466889,"iOS 7.1 (iPhone6,2)",175448,DE,still wasted,korsakoff,Thunderdome - The Final Exam - 20 Years Of Hardcore,spotify:track:5Zpx582s5XyHEBx3Yj0rXY,False,False,False,0.0,False,2014,hardcore,,,,,
2014-05-25 17:14:07+00:00,1129466889,"iOS 7.1 (iPhone6,2)",44518,DE,why so serious,tha playah,My Misery,spotify:track:36pXSj3KmxKWS5Xsv2AD6b,False,True,False,0.0,False,2014,hardcore,,,,,
2014-05-25 17:14:08+00:00,1129466889,"iOS 7.1 (iPhone6,2)",10448,DE,living for the moment,ran-d,A2 Records 010,spotify:track:2exyJyZmQAyLKuxEy4IVPh,False,True,False,0.0,False,2014,hardstyle,,,,,
2014-05-25 17:14:09+00:00,1129466889,"iOS 7.1 (iPhone6,2)",10448,DE,big city life,mattafix,Signs Of A Struggle,spotify:track:4stm6lf1vQBSl7Eq4Npzr0,False,True,False,0.0,False,2014,drum and bass,,,,,
2014-05-25 17:15:31+00:00,1129466889,"iOS 7.1 (iPhone6,2)",91503,DE,living for the moment,ran-d,A2 Records 010,spotify:track:2exyJyZmQAyLKuxEy4IVPh,False,True,False,0.0,False,2014,hardstyle,,,,,
2014-05-25 17:16:55+00:00,1129466889,"iOS 7.1 (iPhone6,2)",16021,DE,yeah!,usher,Yeah!,spotify:track:2PkeVPcL32LA96cK5ySC3c,False,True,False,0.0,False,2014,r&b,,,,,
2014-05-25 17:31:07+00:00,1129466889,"iOS 7.1 (iPhone6,2)",228053,DE,lila wolken,marteria,Lila Wolken,spotify:track:3CT1nhEnqol4rHIdwD7Rr7,False,False,False,0.0,False,2014,german hip hop,,,,,
2014-05-25 17:36:55+00:00,1129466889,"iOS 7.1 (iPhone6,2)",338680,DE,king of the hill,dame,Jetzt wird gezockt (Spiele-Edition),spotify:track:7oWfNjez7LNJYsMUSphvT3,False,False,False,0.0,False,2014,german hip hop,,,,,
2014-05-25 19:05:27+00:00,1129466889,"iOS 7.1 (iPhone6,2)",152369,DE,willst du,alligatoah,Triebwerke,spotify:track:5pqF0qKSQCEq5mt5CFEXoq,False,True,False,0.0,False,2014,german pop,,,,,
2014-05-25 19:08:37+00:00,1129466889,"iOS 7.1 (iPhone6,2)",29350,DE,lila wolken,marteria,Lila Wolken,spotify:track:3CT1nhEnqol4rHIdwD7Rr7,False,True,False,0.0,False,2014,german hip hop,,,,,
2014-05-25 19:08:43+00:00,1129466889,"iOS 7.1 (iPhone6,2)",16253,DE,black and yellow,wiz khalifa,Rolling Papers,spotify:track:5A6OHHy73AR5tLxgTc98zz,False,True,False,0.0,False,2014,rap,,,,,
2014-05-25 19:08:44+00:00,1129466889,"iOS 7.1 (iPhone6,2)",10588,DE,watch out for this - dimitri vegas & like mike tomorrowland remix,major lazer,Watch Out For This (Bumaye),spotify:track:27mM1wcWjPIbNOCWOL7mTJ,False,True,False,0.0,False,2014,moombahton,,,,,
2014-05-25 19:11:12+00:00,1129466889,"iOS 7.1 (iPhone6,2)",149022,DE,watch out for this - dimitri vegas & like mike tomorrowland remix,major lazer,Watch Out For This (Bumaye),spotify:track:27mM1wcWjPIbNOCWOL7mTJ,False,True,False,0.0,False,2014,moombahton,,,,,
2014-05-25 19:11:15+00:00,1129466889,"iOS 7.1 (iPhone6,2)",10495,DE,black and yellow,wiz khalifa,Rolling Papers,spotify:track:5A6OHHy73AR5tLxgTc98zz,False,True,False,0.0,False,2014,rap,,,,,
2014-05-25 19:11:15+00:00,1129466889,"iOS 7.1 (iPhone6,2)",10541,DE,"f**kin' problems (feat. drake, 2 chainz & kendrick lamar)",a$ap rocky,LONG.LIVE.A$AP (Deluxe Version),spotify:track:4XoP1AkbOurU9CeZ2rMEz2,False,True,False,0.0,False,2014,rap,,,,,
2014-05-25 19:11:17+00:00,1129466889,"iOS 7.1 (iPhone6,2)",11749,DE,unstable,krizz kaliko,Kickin' & Screamin',spotify:track:72FkAqQvogrelnkCMPdhVq,False,True,False,0.0,False,2014,country hip hop,,,,,
2014-05-25 19:41:58+00:00,1129466889,"iOS 7.1 (iPhone6,2)",357491,DE,black and yellow,wiz khalifa,Rolling Papers,spotify:track:5A6OHHy73AR5tLxgTc98zz,False,False,False,0.0,False,2014,rap,,,,,
2014-05-25 19:45:53+00:00,1129466889,"iOS 7.1 (iPhone6,2)",233786,DE,"f**kin' problems (feat. drake, 2 chainz & kendrick lamar)",a$ap rocky,LONG.LIVE.A$AP (Deluxe Version),spotify:track:4XoP1AkbOurU9CeZ2rMEz2,False,False,False,0.0,False,2014,rap,,,,,
2014-05-26 10:01:16+00:00,1129466889,"iOS 7.1 (iPhone6,2)",196648,DE,black and yellow,wiz khalifa,Rolling Papers,spotify:track:5A6OHHy73AR5tLxgTc98zz,False,True,False,0.0,False,2014,rap,,,,,
2014-05-26 10:01:18+00:00,1129466889,"iOS 7.1 (iPhone6,2)",8173,DE,black and yellow,wiz khalifa,Rolling Papers,spotify:track:5A6OHHy73AR5tLxgTc98zz,False,True,False,0.0,False,2014,rap,,,,,
2014-05-26 10:01:18+00:00,1129466889,"iOS 7.1 (iPhone6,2)",11145,DE,"f**kin' problems (feat. drake, 2 chainz & kendrick lamar)",a$ap rocky,LONG.LIVE.A$AP (Deluxe Version),spotify:track:4XoP1AkbOurU9CeZ2rMEz2,False,True,False,0.0,False,2014,rap,,,,,
2014-05-26 10:05:14+00:00,1129466889,"iOS 7.1 (iPhone6,2)",236226,DE,unstable,krizz kaliko,Kickin' & Screamin',spotify:track:72FkAqQvogrelnkCMPdhVq,False,False,False,0.0,False,2014,country hip hop,,,,,
